2024-05-07 07:59:16.926	SILLY	[main /resources/app/packages/main/coreLoader/callback.ts:7:12 S1]	{"class":"asst::ProcessTask","details":{"action":"DoNothing","algorithm":"JustReturn","exec_times":1,"max_times":2147483647,"result":null,"task":"StartUpBegin"},"first":["StartAtHome","StartWithSanity","StartUpBegin"],"pre_task":"","subtask":"ProcessTask","taskchain":"StartUp","taskid":1,"uuid":"72a65d3ee74d83ae"}
2024-05-07 07:59:16.926	SILLY	[main /resources/app/packages/main/utils/ipc-main.ts:40:10 ipcMainSend]	Send ipcRenderer event: renderer.CoreLoader:callback
2024-05-07 07:59:16.927	SILLY	[main /resources/app/packages/main/utils/ipc-main.ts:26:12 <anonymous>]	Receive ipcMain event: main.Util:LogDebug
2024-05-07 07:59:16.927	DEBUG	[renderer /resources/app/packages/main/utils/logger.ts:42:24 func]	
2024-05-07 07:59:16.928	SILLY	[main /resources/app/packages/main/utils/ipc-main.ts:26:12 <anonymous>]	Receive ipcMain event: main.Util:LogDebug
2024-05-07 07:59:16.928	DEBUG	[renderer /resources/app/packages/main/utils/logger.ts:42:24 func]	
2024-05-07 07:59:16.928	SILLY	[main /resources/app/packages/main/utils/ipc-main.ts:26:12 <anonymous>]	Receive ipcMain event: main.Util:LogDebug
2024-05-07 07:59:16.928	DEBUG	[renderer /resources/app/packages/main/utils/logger.ts:42:24 func]	
2024-05-07 07:59:16.929	SILLY	[main /resources/app/packages/main/utils/ipc-main.ts:26:12 <anonymous>]	Receive ipcMain event: main.Util:LogDebug
2024-05-07 07:59:16.929	DEBUG	[renderer /resources/app/packages/main/utils/logger.ts:42:24 func]	
2024-05-07 07:59:28.115	SILLY	[main /resources/app/packages/main/coreLoader/callback.ts:6:12 S1]	20001
2024-05-07 07:59:28.116	SILLY	[main /resources/app/packages/main/coreLoader/callback.ts:7:12 S1]	{"class":"asst::ProcessTask","details":{"action":"ClickSelf","algorithm":"MatchTemplate","exec_times":1,"max_times":2147483647,"result":{"score":0.993128},"task":"GameStart"},"first":["StartAtHome","StartWithSanity","StartUpBegin"],"pre_task":"StartUpBegin","subtask":"ProcessTask","taskchain":"StartUp","taskid":1,"uuid":"72a65d3ee74d83ae"}
2024-05-07 07:59:28.116	SILLY	[main /resources/app/packages/main/utils/ipc-main.ts:40:10 ipcMainSend]	Send ipcRenderer event: renderer.CoreLoader:callback
2024-05-07 07:59:28.117	SILLY	[main /resources/app/packages/main/utils/ipc-main.ts:26:12 <anonymous>]	Receive ipcMain event: main.Util:LogDebug
2024-05-07 07:59:28.117	DEBUG	[renderer /resources/app/packages/main/utils/logger.ts:42:24 func]	
2024-05-07 07:59:28.118	SILLY	[main /resources/app/packages/main/utils/ipc-main.ts:26:12 <anonymous>]	Receive ipcMain event: main.Util:LogDebug
2024-05-07 07:59:28.118	DEBUG	[renderer /resources/app/packages/main/utils/logger.ts:42:24 func]	
